DATE,people,PV_kWh,GRID_kWh,GRID_a_kWh,GRID_l_kWh,GRID_v_kWh,GRID_ve_kWh,GRID_data_kWh,GRID_pro_kWh,GRID_aux_kWh,GRID_ww_kWh,GRID_hs_kWh,GRID_cs_kWh,GRID_cdata_kWh,GRID_cre_kWh,E_sys_kWh,Eal_kWh,Ea_kWh,El_kWh,Ev_kWh,Eve_kWh,Edata_kWh,Epro_kWh,Eaux_kWh,E_ww_kWh,E_hs_kWh,E_cs_kWh,E_cre_kWh,E_cdata_kWh,Qhs_sen_shu_kWh,Qhs_sen_ahu_kWh,Qhs_lat_ahu_kWh,Qhs_sen_aru_kWh,Qhs_lat_aru_kWh,Qhs_sen_sys_kWh,Qhs_lat_sys_kWh,Qhs_em_ls_kWh,Qhs_dis_ls_kWh,Qhs_sys_shu_kWh,Qhs_sys_ahu_kWh,Qhs_sys_aru_kWh,Qcs_sys_scu_kWh,Qcs_sys_ahu_kWh,Qcs_sys_aru_kWh,DH_hs_kWh,Qhs_sys_kWh,Qhs_kWh,DH_ww_kWh,Qww_sys_kWh,Qww_kWh,DC_cs_kWh,Qcs_sys_kWh,Qcs_kWh,DC_cre_kWh,Qcre_sys_kWh,Qcre_kWh,DC_cdata_kWh,Qcdata_sys_kWh,Qcdata_kWh,NG_hs_kWh,COAL_hs_kWh,OIL_hs_kWh,WOOD_hs_kWh,SOLAR_hs_kWh,NG_ww_kWh,COAL_ww_kWh,OIL_ww_kWh,WOOD_ww_kWh,SOLAR_ww_kWh,Qcs_sen_scu_kWh,Qcs_sen_ahu_kWh,Qcs_lat_ahu_kWh,Qcs_sen_aru_kWh,Qcs_lat_aru_kWh,Qcs_sen_sys_kWh,Qcs_lat_sys_kWh,Qcs_em_ls_kWh,Qcs_dis_ls_kWh,Qhpro_sys_kWh,Qcpro_sys_kWh,QH_sys_kWh,QC_sys_kWh,Q_gain_sen_light_kWh,Q_gain_sen_app_kWh,Q_gain_sen_peop_kWh,Q_gain_sen_data_kWh,Q_loss_sen_ref_kWh,Q_gain_sen_wall_kWh,Q_gain_sen_base_kWh,Q_gain_sen_roof_kWh,Q_gain_sen_wind_kWh,Q_gain_sen_vent_kWh,Q_gain_lat_peop_kWh,Q_gain_sen_pro_kWh,I_sol_kWh,I_rad_kWh,I_sol_and_I_rad_kWh,mcpww_sys_kWperC,mcptw_kWperC,mcpcs_sys_kWperC,mcphs_sys_kWperC,mcpcs_sys_ahu_kWperC,mcpcs_sys_aru_kWperC,mcpcs_sys_scu_kWperC,mcphs_sys_ahu_kWperC,mcphs_sys_aru_kWperC,mcphs_sys_shu_kWperC,mcpcre_sys_kWperC,mcpcdata_sys_kWperC,T_int_C,T_ext_C,theta_o_C,Tww_sys_sup_C,Tww_sys_re_C,Tcre_sys_re_C,Tcre_sys_sup_C,Tcdata_sys_re_C,Tcdata_sys_sup_C,Ths_sys_sup_aru_C,Ths_sys_sup_ahu_C,Ths_sys_sup_shu_C,Ths_sys_re_aru_C,Ths_sys_re_ahu_C,Ths_sys_re_shu_C,Tcs_sys_sup_aru_C,Tcs_sys_sup_ahu_C,Tcs_sys_sup_scu_C,Tcs_sys_re_aru_C,Tcs_sys_re_ahu_C,Tcs_sys_re_scu_C,Ths_sys_sup_C,Ths_sys_re_C,Tcs_sys_sup_C,Tcs_sys_re_C
2017-03-14 11:00:00,700.000,0.000,593.122,119.040,235.771,0.000,5.333,0.000,0.000,169.105,0.000,63.863,0.000,0.000,0.000,529.257,354.814,119.040,235.771,0.000,5.333,0.000,0.000,169.105,0.000,63.863,0.000,0.000,0.000,0.000,7.662,0.000,277.038,0.000,284.700,0.000,37.497,3.269,0.000,8.491,316.969,0.000,0.000,0.000,0.000,325.460,284.700,0.000,249.015,159.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,287.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,574.478,0.000,212.208,119.040,48.860,0.000,-0.000,-606.045,-226.410,-322.958,-157.304,-193.461,26.423,0.000,1890.190,223.864,1666.322,5.388,0.000,0.000,0.000,0.000,0.000,0.000,0.660,26.760,0.000,0.000,0.000,2901.783,1254.000,2808.573,9840.000,2268.120,0.000,0.000,0.000,0.000,4060.000,105.000,0.000,2598.074,69.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 12:00:00,977.000,0.000,754.590,142.887,272.554,0.000,9.096,0.000,0.000,282.676,0.000,47.366,0.000,0.000,0.000,707.217,415.442,142.887,272.554,0.000,9.096,0.000,0.000,282.676,0.000,47.366,0.000,0.000,0.000,0.000,26.430,0.000,176.054,0.000,202.484,0.000,36.536,3.063,0.000,30.027,212.053,0.000,0.000,0.000,0.000,242.081,202.484,0.000,318.785,229.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,369.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,560.871,0.000,245.311,142.887,68.290,0.000,-0.000,-414.659,-161.116,-230.085,-118.419,-153.733,35.506,0.000,1748.751,233.599,1515.159,6.903,0.000,0.000,0.000,0.000,0.000,0.000,2.394,16.306,0.000,0.000,0.000,2930.345,1716.000,2848.414,9840.000,2268.120,0.000,0.000,0.000,0.000,3815.000,105.000,0.000,2427.161,72.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 13:00:00,887.000,0.000,708.323,139.260,267.054,0.000,8.317,0.000,0.000,263.320,0.000,30.365,0.000,0.000,0.000,677.959,406.316,139.260,267.054,0.000,8.317,0.000,0.000,263.320,0.000,30.365,0.000,0.000,0.000,0.000,0.000,0.000,131.708,0.000,131.708,0.000,27.349,1.446,0.000,0.000,160.497,0.000,0.000,0.000,0.000,160.497,131.708,0.000,293.761,205.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,454.252,0.000,240.362,139.260,61.850,0.000,-0.000,-391.631,-153.763,-219.642,-112.259,-155.967,31.692,0.000,1632.254,179.199,1453.056,6.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.261,0.000,0.000,0.000,2941.550,1815.000,2875.294,9840.000,2268.120,0.000,0.000,0.000,0.000,3640.000,0.000,0.000,2297.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 14:00:00,667.000,0.000,620.805,139.124,266.875,0.000,5.600,0.000,0.000,184.891,0.000,24.315,0.000,0.000,0.000,596.496,406.001,139.124,266.875,0.000,5.600,0.000,0.000,184.891,0.000,24.315,0.000,0.000,0.000,0.000,8.584,0.000,96.097,0.000,104.681,0.000,20.507,1.186,0.000,9.655,116.716,0.000,0.000,0.000,0.000,126.371,104.681,0.000,220.212,133.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,254.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.584,0.000,240.201,139.124,46.480,0.000,-0.000,-427.712,-166.807,-238.219,-119.223,-158.676,27.111,0.000,1637.461,186.351,1451.121,4.769,0.000,0.000,0.000,0.000,0.000,0.000,0.780,7.869,0.000,0.000,0.000,2962.528,1782.000,2905.476,9840.000,2268.120,0.000,0.000,0.000,0.000,3255.000,70.000,0.000,2069.082,48.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 15:00:00,557.000,0.000,569.212,138.323,267.150,0.000,4.397,0.000,0.000,135.378,0.000,23.946,0.000,0.000,0.000,545.259,405.475,138.323,267.150,0.000,4.397,0.000,0.000,135.378,0.000,23.946,0.000,0.000,0.000,0.000,1.211,0.000,103.151,0.000,104.362,0.000,19.879,1.186,0.000,1.360,124.061,0.000,0.000,0.000,0.000,125.421,104.362,0.000,164.973,80.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,189.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.387,0.000,240.448,138.323,38.850,0.000,-0.000,-465.310,-180.289,-257.391,-125.549,-162.484,25.848,0.000,1446.000,177.859,1268.146,3.573,0.000,0.000,0.000,0.000,0.000,0.000,0.110,10.382,0.000,0.000,0.000,2967.888,1732.500,2915.998,9840.000,2268.120,0.000,0.000,0.000,0.000,3220.000,35.000,0.000,2048.007,23.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 16:00:00,730.000,0.000,630.825,138.219,265.763,0.000,5.533,0.000,0.000,177.051,0.000,44.242,0.000,0.000,0.000,586.587,403.986,138.219,265.763,0.000,5.533,0.000,0.000,177.051,0.000,44.242,0.000,0.000,0.000,0.000,1.594,0.000,200.699,0.000,202.294,0.000,28.880,2.374,0.000,1.780,231.772,0.000,0.000,0.000,0.000,233.552,202.294,0.000,252.839,152.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,486.394,0.000,239.202,138.219,51.030,0.000,-0.000,-656.693,-246.743,-351.924,-161.607,-208.863,32.965,0.000,1040.819,283.003,757.817,5.480,0.000,0.000,0.000,0.000,0.000,0.000,0.139,19.547,0.000,0.000,0.000,2941.598,1320.000,2881.901,9840.000,2268.120,0.000,0.000,0.000,0.000,3850.000,35.000,0.000,2431.021,23.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 17:00:00,873.000,0.000,787.638,115.106,194.834,0.000,7.206,0.000,0.000,219.754,0.000,250.738,0.000,0.000,0.000,536.894,309.932,115.106,194.834,0.000,7.206,0.000,0.000,219.754,0.000,250.738,0.000,0.000,0.000,0.000,4.555,0.000,1206.735,0.000,1211.289,0.000,129.716,11.429,0.000,5.106,1347.338,0.000,0.000,0.000,0.000,1352.444,1211.289,0.000,367.256,241.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,423.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1719.701,0.000,175.357,115.106,61.110,0.000,-0.000,-631.568,-236.989,-337.973,-165.433,-230.438,33.812,0.000,94.252,250.859,-156.608,7.947,0.000,0.000,0.000,0.000,0.000,0.000,0.399,102.578,0.000,0.000,0.000,3392.131,1386.000,3128.401,9780.000,2254.290,0.000,0.000,0.000,0.000,5215.000,35.000,0.000,3373.065,23.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 18:00:00,771.000,0.000,715.558,81.588,144.172,0.000,6.481,0.000,0.000,213.388,0.000,269.924,0.000,0.000,0.000,445.626,225.754,81.588,144.172,0.000,6.481,0.000,0.000,213.388,0.000,269.924,0.000,0.000,0.000,0.000,26.746,0.000,1266.746,0.000,1293.492,0.000,127.715,12.978,0.000,29.427,1404.758,0.000,0.000,0.000,0.000,1434.185,1293.492,0.000,426.281,309.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,491.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1860.479,0.000,129.760,81.588,53.970,0.000,-0.000,-708.777,-262.582,-374.322,-179.415,-233.291,21.222,0.000,0.000,326.802,-326.802,9.231,0.000,0.000,0.000,0.000,0.000,0.000,2.312,128.970,0.000,0.000,0.000,3393.302,1221.000,3121.654,9000.000,2074.500,0.000,0.000,0.000,0.000,5110.000,210.000,0.000,3673.011,140.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 19:00:00,755.000,0.000,646.282,66.837,113.725,0.000,5.858,0.000,0.000,196.018,0.000,263.845,0.000,0.000,0.000,382.444,180.566,66.837,113.725,0.000,5.858,0.000,0.000,196.018,0.000,263.845,0.000,0.000,0.000,0.000,0.000,0.000,1275.818,0.000,1275.818,0.000,120.104,12.800,0.000,0.000,1408.725,0.000,0.000,0.000,0.000,1408.725,1275.818,0.000,380.970,285.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,439.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1789.686,0.000,102.358,66.837,52.850,0.000,-0.000,-766.542,-281.306,-400.872,-188.715,-231.242,19.626,0.000,0.000,355.199,-355.199,8.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,134.476,0.000,0.000,0.000,3367.064,1089.000,3099.957,9000.000,2074.500,0.000,0.000,0.000,0.000,5215.000,0.000,0.000,3700.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 20:00:00,651.000,0.000,459.299,62.278,37.097,0.000,4.812,0.000,0.000,72.283,0.000,282.818,0.000,0.000,0.000,176.475,99.387,62.278,37.097,0.000,4.812,0.000,0.000,72.283,0.000,282.818,0.000,0.000,0.000,0.000,2.797,0.000,1369.051,0.000,1371.848,0.000,121.800,14.345,0.000,3.069,1504.938,0.000,0.000,0.000,0.000,1508.007,1371.848,0.000,333.776,260.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,385.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1841.777,0.000,33.395,62.278,45.570,0.000,-0.000,-823.766,-299.826,-427.119,-197.644,-229.020,14.272,0.000,0.000,652.227,-652.227,7.224,0.000,0.000,0.000,0.000,0.000,0.000,0.235,138.740,0.000,0.000,0.000,3332.023,940.500,3057.336,8580.000,1977.690,0.000,0.000,0.000,0.000,5145.000,35.000,0.000,3695.162,23.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 21:00:00,498.000,0.000,230.832,62.184,37.097,0.000,2.381,0.000,0.000,13.354,0.000,115.822,0.000,0.000,0.000,115.017,99.291,62.184,37.097,0.000,2.381,0.000,0.000,13.354,0.000,115.822,0.000,0.000,0.000,0.000,0.186,0.000,517.464,0.000,517.650,0.000,55.830,5.996,0.000,0.205,579.272,0.000,0.000,0.000,0.000,579.477,517.650,0.000,213.113,133.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,246.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,792.591,0.000,33.395,62.184,34.860,0.000,-0.000,-814.647,-296.581,-422.489,-182.310,-198.663,12.640,0.000,0.000,561.465,-561.465,4.616,0.000,0.000,0.000,0.000,0.000,0.000,0.016,53.670,0.000,0.000,0.000,2816.342,891.000,2728.681,8580.000,1977.690,0.000,0.000,0.000,0.000,4515.000,35.000,0.000,3185.805,23.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 22:00:00,486.000,0.000,123.760,23.278,32.167,0.000,1.744,0.000,0.000,25.503,0.000,41.066,0.000,0.000,0.000,82.693,55.442,23.278,32.167,0.000,1.744,0.000,0.000,25.503,0.000,41.066,0.000,0.000,0.000,0.000,3.392,0.000,146.859,0.000,150.251,0.000,12.423,1.590,0.000,3.763,160.497,0.000,0.000,0.000,0.000,164.260,150.251,0.000,176.433,95.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,204.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,340.694,0.000,28.956,23.278,34.020,0.000,-0.000,-805.616,-293.985,-418.842,-174.628,-186.657,14.606,0.000,0.000,374.279,-374.279,3.818,0.000,0.000,0.000,0.000,0.000,0.000,0.241,16.917,0.000,0.000,0.000,2507.278,825.000,2517.681,8580.000,1977.690,0.000,0.000,0.000,0.000,525.000,35.000,0.000,351.714,20.929,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-14 23:00:00,403.000,0.000,100.969,22.896,29.655,0.000,0.575,0.000,0.000,1.213,0.000,46.629,0.000,0.000,0.000,54.342,52.547,22.896,29.655,0.000,0.575,0.000,0.000,1.213,0.000,46.629,0.000,0.000,0.000,0.000,0.000,0.000,170.240,0.000,170.240,0.000,14.478,1.798,0.000,0.000,186.516,0.000,0.000,0.000,0.000,186.516,170.240,0.000,138.311,57.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,324.826,0.000,26.698,22.896,28.210,0.000,-0.000,-735.835,-270.438,-385.377,-161.045,-168.674,13.708,0.000,0.000,472.216,-472.216,2.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.639,0.000,0.000,0.000,2430.343,891.000,2437.360,8580.000,1977.690,0.000,0.000,0.000,0.000,630.000,0.000,0.000,397.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 00:00:00,300.000,0.000,107.292,22.185,19.759,0.000,0.267,0.000,0.000,9.949,0.000,55.128,0.000,0.000,0.000,52.163,41.945,22.185,19.759,0.000,0.267,0.000,0.000,9.949,0.000,55.128,0.000,0.000,0.000,0.000,0.000,0.000,201.761,0.000,201.761,0.000,16.505,2.250,0.000,0.000,220.512,0.000,0.000,0.000,0.000,220.512,201.761,0.000,86.736,7.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,307.248,0.000,17.785,22.185,21.000,0.000,-0.000,-757.091,-278.390,-396.742,-165.739,-177.059,12.611,0.000,0.000,535.844,-535.844,1.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.103,0.000,0.000,0.000,2341.764,759.000,2347.448,8040.000,1853.220,0.000,0.000,0.000,0.000,630.000,0.000,0.000,397.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 01:00:00,300.000,0.000,106.025,22.185,19.759,0.000,0.000,0.000,0.000,0.917,0.000,63.159,0.000,0.000,0.000,42.865,41.945,22.185,19.759,0.000,0.000,0.000,0.000,0.917,0.000,63.159,0.000,0.000,0.000,0.000,0.000,0.000,231.035,0.000,231.035,0.000,18.988,2.617,0.000,0.000,252.640,0.000,0.000,0.000,0.000,252.640,231.035,0.000,88.060,7.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,340.700,0.000,17.785,22.185,21.000,0.000,-0.000,-713.963,-264.186,-376.586,-156.929,-166.450,12.611,0.000,0.000,747.776,-747.776,1.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.998,0.000,0.000,0.000,2245.177,759.000,2248.389,8040.000,1853.220,0.000,0.000,0.000,0.000,665.000,0.000,0.000,423.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 02:00:00,300.000,0.000,110.728,22.185,19.759,0.000,0.000,0.000,0.000,0.983,0.000,67.796,0.000,0.000,0.000,42.931,41.945,22.185,19.759,0.000,0.000,0.000,0.000,0.983,0.000,67.796,0.000,0.000,0.000,0.000,0.000,0.000,248.894,0.000,248.894,0.000,19.340,2.944,0.000,0.000,271.184,0.000,0.000,0.000,0.000,271.184,248.894,0.000,88.997,7.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,360.181,0.000,17.785,22.185,21.000,0.000,-0.000,-751.640,-277.906,-396.152,-166.799,-177.666,12.611,0.000,0.000,562.051,-562.051,1.929,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.285,0.000,0.000,0.000,2183.217,594.000,2181.731,8040.000,1853.220,0.000,0.000,0.000,0.000,735.000,0.000,0.000,471.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 03:00:00,300.000,0.000,114.172,22.185,19.759,0.000,0.000,0.000,0.000,1.029,0.000,71.192,0.000,0.000,0.000,42.977,41.945,22.185,19.759,0.000,0.000,0.000,0.000,1.029,0.000,71.192,0.000,0.000,0.000,0.000,0.000,0.000,260.810,0.000,260.810,0.000,20.891,3.076,0.000,0.000,284.777,0.000,0.000,0.000,0.000,284.777,260.810,0.000,88.997,7.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,373.775,0.000,17.785,22.185,21.000,0.000,-0.000,-678.140,-253.212,-361.066,-153.695,-160.168,12.611,0.000,0.000,501.179,-501.179,1.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.797,0.000,0.000,0.000,2132.384,676.500,2124.700,8040.000,1853.220,0.000,0.000,0.000,0.000,770.000,0.000,0.000,493.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 04:00:00,300.000,0.000,361.886,22.185,19.759,0.000,0.000,0.000,0.000,3.925,0.000,316.025,0.000,0.000,0.000,45.877,41.945,22.185,19.759,0.000,0.000,0.000,0.000,3.925,0.000,316.025,0.000,0.000,0.000,0.000,0.000,0.000,1440.633,0.000,1440.633,0.000,142.969,17.232,0.000,0.000,1600.822,0.000,0.000,0.000,0.000,1600.822,1440.633,0.000,84.460,8.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1685.281,0.000,17.785,22.185,21.000,0.000,-0.000,-665.423,-248.179,-353.896,-171.702,-203.700,12.611,0.000,0.000,701.045,-701.045,1.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.623,0.000,0.000,0.000,2771.050,693.000,2488.058,8040.000,1853.220,0.000,0.000,0.000,0.000,5320.000,0.000,0.000,2959.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 05:00:00,300.000,0.000,386.346,43.395,19.759,0.000,0.000,0.000,0.000,4.757,0.000,318.439,0.000,0.000,0.000,67.905,63.157,43.395,19.759,0.000,0.000,0.000,0.000,4.757,0.000,318.439,0.000,0.000,0.000,0.000,0.000,0.000,1444.442,0.000,1444.442,0.000,141.456,17.372,0.000,0.000,1603.282,0.000,0.000,0.000,0.000,1603.282,1444.442,0.000,87.923,10.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1691.206,0.000,17.785,43.395,21.000,0.000,-0.000,-670.420,-249.328,-355.494,-173.228,-205.575,12.611,0.000,0.000,602.001,-602.001,1.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.819,0.000,0.000,0.000,2778.264,676.500,2491.400,8040.000,1853.220,0.000,0.000,0.000,0.000,5390.000,0.000,0.000,3450.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 06:00:00,204.000,0.000,395.199,44.120,29.655,0.000,0.099,0.000,0.000,4.829,0.000,316.500,0.000,0.000,0.000,78.701,73.773,44.120,29.655,0.000,0.099,0.000,0.000,4.829,0.000,316.500,0.000,0.000,0.000,0.000,0.254,0.000,1436.305,0.000,1436.559,0.000,138.650,17.368,0.000,0.286,1592.287,0.000,0.000,0.000,0.000,1592.573,1436.559,0.000,248.778,129.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,285.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1841.350,0.000,26.698,44.120,14.280,0.000,-0.000,-684.647,-253.712,-361.700,-176.207,-208.371,6.837,0.000,0.000,494.150,-494.150,5.390,0.000,0.000,0.000,0.000,0.000,0.000,0.018,131.564,0.000,0.000,0.000,2776.146,643.500,2490.636,8580.000,1977.690,0.000,0.000,0.000,0.000,5390.000,35.000,0.000,3456.630,20.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-03-15 07:00:00,596.000,0.000,812.705,114.433,187.054,0.000,1.927,0.000,0.000,69.661,0.000,439.642,0.000,0.000,0.000,373.067,301.480,114.433,187.054,0.000,1.927,0.000,0.000,69.661,0.000,439.642,0.000,0.000,0.000,0.000,18.247,0.000,2073.395,0.000,2091.641,0.000,173.209,22.105,0.000,20.091,2266.857,0.000,0.000,0.000,0.000,2286.949,2091.641,0.000,305.319,194.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,351.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2592.272,0.000,168.356,114.433,41.720,0.000,-0.000,-666.052,-246.382,-351.243,-192.872,-251.005,22.355,0.000,1221.612,516.826,704.782,6.619,0.000,0.000,0.000,0.000,0.000,0.000,1.291,175.427,0.000,0.000,0.000,3358.023,775.500,2903.094,9780.000,2254.290,0.000,0.000,0.000,0.000,5530.000,210.000,0.000,3540.577,127.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
